location,ssid,network type,authentication,encryption,bssid,dbm,radio_type,channel
Lift2,SMU_Visitor,,,,18:64:72:4c:9a:61,-71.5,802.11n,6
Lift2,SMU_Visitor,,,,b0:b8:67:63:35:40,-81.0,802.11n,1
Lift2,SMU_Visitor,,,,b4:5d:50:fd:b4:c0,-82.5,802.11n,1
Lift2,SMU_Visitor,,,,b0:b8:67:63:6b:80,-70.0,802.11n,11
Lift2,TP-Link_9AD2,,,,b0:b8:67:63:6b:90,-83.5,802.11ac,52
Lift2,TP-Link_9AD2,,,,78:8c:b5:f5:9a:d2,-92.0,802.11n,1
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-57.5,802.11ac,136
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-73.5,802.11ac,100
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:52,-87.0,802.11ac,56
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:81,-85.5,802.11n,1
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:d1,-82.5,802.11ac,52
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:22,-57.0,802.11n,11
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:70,-75.0,802.11ac,161
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b2,-69.0,802.11ac,153
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:52,-81.0,802.11ac,104
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:72,-73.5,802.11ac,64
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:92,-59.5,802.11ac,52
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:32,-81.0,802.11ac,40
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:62,-77.0,802.11n,6
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:60,-69.0,802.11n,6
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:42,-81.0,802.11n,1
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:22,-84.5,802.11n,11
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:42,-85.5,802.11n,11
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:82,-69.0,802.11n,11
Lift1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:c1,-90.0,802.11n,1
Lift1,eduroam,,,,b0:b8:67:63:30:92,-84.5,802.11ac,48
Lift1,eduroam,,,,b0:b8:67:63:4a:31,-57.5,802.11ac,136
Lift1,eduroam,,,,b0:b8:67:63:57:41,-88.0,802.11n,11
Lift1,eduroam,,,,b0:b8:67:63:4a:21,-57.0,802.11n,11
Lift1,eduroam,,,,b0:b8:67:63:66:21,-84.5,802.11n,11
Lift1,eduroam,,,,b4:5d:50:fd:b0:92,-92.0,802.11ac,132
Lift1,eduroam,,,,b0:b8:67:63:50:b1,-90.0,802.11ac,153
Lift1,eduroam,,,,b0:b8:67:63:35:51,-81.0,802.11ac,104
Lift1,eduroam,,,,b0:b8:67:63:4f:71,-73.5,802.11ac,64
Lift1,eduroam,,,,b0:b8:67:63:6b:81,-69.0,802.11n,11
Lift1,SMU_Visitor,,,,b0:b8:67:63:6b:91,-85.5,802.11ac,52
Lift1,SMU_Visitor,,,,b0:b8:67:63:4a:30,-57.5,802.11ac,136
Lift1,SMU_Visitor,,,,b0:b8:67:63:66:20,-84.5,802.11n,11
Lift1,SMU_Visitor,,,,b0:b8:67:63:57:40,-87.0,802.11n,11
Lift1,SMU_Visitor,,,,b0:b8:67:63:4a:20,-57.0,802.11n,11
Lift1,SMU_Visitor,,,,b0:b8:67:63:50:b0,-90.0,802.11ac,153
Lift1,SMU_Visitor,,,,b4:5d:50:fd:b0:90,-91.0,802.11ac,132
Lift1,SMU_Visitor,,,,b0:b8:67:63:35:50,-81.0,802.11ac,104
Lift1,SMU_Visitor,,,,b0:b8:67:63:4f:70,-73.5,802.11ac,64
Lift1,SMU_Visitor,,,,b0:b8:67:63:6b:80,-70.0,802.11n,11
Lift1,SMU_Visitor,,,,b0:b8:67:63:6b:90,-83.5,802.11ac,52
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-57.5,802.11ac,136
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-73.5,802.11ac,100
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:52,-87.0,802.11ac,56
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:81,-85.5,802.11n,1
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:d1,-82.5,802.11ac,52
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:22,-57.0,802.11n,11
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:70,-73.5,802.11ac,161
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b2,-69.0,802.11ac,153
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:52,-81.0,802.11ac,104
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:72,-73.5,802.11ac,64
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:92,-59.5,802.11ac,52
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:32,-81.0,802.11ac,40
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:62,-77.0,802.11n,6
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:60,-69.0,802.11n,6
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:42,-81.0,802.11n,1
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:22,-84.5,802.11n,11
MToilet,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:42,-85.5,802.11n,11
MToilet,eduroam,,,,b0:b8:67:63:6b:82,-69.0,802.11n,11
MToilet,eduroam,,,,b0:b8:67:63:4a:31,-57.5,802.11ac,136
MToilet,eduroam,,,,b0:b8:67:63:57:41,-88.0,802.11n,11
MToilet,eduroam,,,,b0:b8:67:63:4a:21,-57.0,802.11n,11
MToilet,eduroam,,,,b0:b8:67:63:66:21,-84.5,802.11n,11
MToilet,eduroam,,,,b0:b8:67:63:35:51,-81.0,802.11ac,104
MToilet,eduroam,,,,b0:b8:67:63:4f:71,-73.5,802.11ac,64
MToilet,eduroam,,,,b0:b8:67:63:6b:81,-69.0,802.11n,11
MToilet,SMU_Visitor,,,,b0:b8:67:63:6b:91,-85.5,802.11ac,52
MToilet,SMU_Visitor,,,,b0:b8:67:63:4a:30,-57.5,802.11ac,136
MToilet,SMU_Visitor,,,,b0:b8:67:63:66:20,-84.5,802.11n,11
MToilet,SMU_Visitor,,,,b0:b8:67:63:57:40,-87.0,802.11n,11
MToilet,SMU_Visitor,,,,b0:b8:67:63:4a:20,-57.0,802.11n,11
MToilet,SMU_Visitor,,,,b0:b8:67:63:35:50,-81.0,802.11ac,104
MToilet,SMU_Visitor,,,,b0:b8:67:63:4f:70,-73.5,802.11ac,64
MToilet,SMU_Visitor,,,,b0:b8:67:63:6b:80,-70.0,802.11n,11
MToilet,SMU_Visitor,,,,b0:b8:67:63:6b:90,-83.5,802.11ac,52
GSR2-3/2,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:51,-87.0,802.11ac,56
GSR2-3/2,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:31,-81.0,802.11ac,40
GSR2-3/2,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:31,-57.5,802.11ac,136
GSR2-3/2,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:21,-57.0,802.11n,11
GSR2-3/2,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:21,-83.5,802.11n,11
GSR2-3/2,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:51,-78.5,802.11ac,104
GSR2-3/2,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:71,-65.0,802.11ac,64
GSR2-3/2,SMU_Visitor,,,,b0:b8:67:63:6b:91,-85.5,802.11ac,52
GSR2-3/2,SMU_Visitor,,,,b0:b8:67:63:57:50,-87.0,802.11ac,56
GSR2-3/2,SMU_Visitor,,,,b0:b8:67:63:66:30,-81.0,802.11ac,40
GSR2-3/2,SMU_Visitor,,,,b0:b8:67:63:4a:30,-57.5,802.11ac,136
GSR2-3/2,SMU_Visitor,,,,b0:b8:67:63:66:20,-83.5,802.11n,11
GSR2-3/2,SMU_Visitor,,,,b0:b8:67:63:4a:20,-57.0,802.11n,11
GSR2-3/2,SMU_Visitor,,,,b4:5d:50:fd:b0:90,-93.0,802.11ac,132
GSR2-3/2,SMU_Visitor,,,,b0:b8:67:63:35:50,-77.0,802.11ac,104
GSR2-3/2,SMU_Visitor,,,,b0:b8:67:63:4f:70,-65.0,802.11ac,64
GSR2-3/2,MARBELLA_KR8S_PRO_4c0c10,,,,b0:b8:67:63:6b:90,-83.5,802.11ac,52
GSR2-3/2,WLAN-SMU,,,,2c:c3:e6:7a:76:85,-93.5,802.11n,6
GSR2-3/2,WLAN-SMU,,,,b0:b8:67:63:4a:32,-57.5,802.11ac,136
GSR2-3/2,WLAN-SMU,,,,b4:5d:50:fe:41:91,-73.5,802.11ac,100
GSR2-3/2,WLAN-SMU,,,,b0:b8:67:63:57:52,-88.0,802.11ac,56
GSR2-3/2,WLAN-SMU,,,,b4:5d:50:fe:41:81,-85.5,802.11n,1
GSR2-3/2,WLAN-SMU,,,,b0:b8:67:63:4a:22,-57.0,802.11n,11
GSR2-3/2,WLAN-SMU,,,,18:64:72:4c:9a:70,-73.5,802.11ac,161
GSR2-3/2,WLAN-SMU,,,,b0:b8:67:63:50:b2,-71.5,802.11ac,153
GSR2-3/2,WLAN-SMU,,,,b0:b8:67:63:35:52,-78.5,802.11ac,104
GSR2-3/2,WLAN-SMU,,,,b0:b8:67:63:4f:72,-67.5,802.11ac,64
GSR2-3/2,WLAN-SMU,,,,b0:b8:67:63:6b:92,-57.5,802.11ac,52
GSR2-3/2,WLAN-SMU,,,,b0:b8:67:63:66:32,-82.5,802.11ac,40
GSR2-3/2,WLAN-SMU,,,,b0:b8:67:63:50:a2,-61.0,802.11n,1
GSR2-3/2,WLAN-SMU,,,,b0:b8:67:63:66:22,-82.5,802.11n,11
GSR2-3/2,WLAN-SMU,,,,b0:b8:67:63:30:92,-75.0,802.11ac,48
GSR2-4,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:51,-87.0,802.11ac,56
GSR2-4,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:31,-81.0,802.11ac,40
GSR2-4,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:31,-57.5,802.11ac,136
GSR2-4,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:21,-57.0,802.11n,11
GSR2-4,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:21,-83.5,802.11n,11
GSR2-4,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:51,-78.5,802.11ac,104
GSR2-4,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:71,-65.0,802.11ac,64
GSR2-4,SMU_Visitor,,,,b0:b8:67:63:6b:91,-85.5,802.11ac,52
GSR2-4,SMU_Visitor,,,,b0:b8:67:63:57:50,-87.0,802.11ac,56
GSR2-4,SMU_Visitor,,,,b0:b8:67:63:66:30,-81.0,802.11ac,40
GSR2-4,SMU_Visitor,,,,b0:b8:67:63:4a:30,-57.5,802.11ac,136
GSR2-4,SMU_Visitor,,,,b0:b8:67:63:66:20,-83.5,802.11n,11
GSR2-4,SMU_Visitor,,,,b0:b8:67:63:4a:20,-57.0,802.11n,11
GSR2-4,SMU_Visitor,,,,b4:5d:50:fd:b0:90,-93.0,802.11ac,132
GSR2-4,SMU_Visitor,,,,b0:b8:67:63:35:50,-77.0,802.11ac,104
GSR2-4,SMU_Visitor,,,,b0:b8:67:63:4f:70,-65.0,802.11ac,64
GSR2-4,MARBELLA_KR8S_PRO_4c0c10,,,,b0:b8:67:63:6b:90,-83.5,802.11ac,52
GSR2-4,WLAN-SMU,,,,2c:c3:e6:7a:76:85,-93.5,802.11n,6
GSR2-4,WLAN-SMU,,,,b0:b8:67:63:4a:32,-57.5,802.11ac,136
GSR2-4,WLAN-SMU,,,,b4:5d:50:fe:41:91,-73.5,802.11ac,100
GSR2-4,WLAN-SMU,,,,b0:b8:67:63:57:52,-88.0,802.11ac,56
GSR2-4,WLAN-SMU,,,,b4:5d:50:fe:41:81,-85.5,802.11n,1
GSR2-4,WLAN-SMU,,,,b0:b8:67:63:4a:22,-57.0,802.11n,11
GSR2-4,WLAN-SMU,,,,18:64:72:4c:9a:70,-73.5,802.11ac,161
GSR2-4,WLAN-SMU,,,,b0:b8:67:63:50:b2,-71.5,802.11ac,153
GSR2-4,WLAN-SMU,,,,b0:b8:67:63:35:52,-78.5,802.11ac,104
GSR2-4,WLAN-SMU,,,,b0:b8:67:63:4f:72,-67.5,802.11ac,64
GSR2-4,WLAN-SMU,,,,b0:b8:67:63:6b:92,-57.5,802.11ac,52
GSR2-4,WLAN-SMU,,,,b0:b8:67:63:66:32,-82.5,802.11ac,40
GSR2-4,WLAN-SMU,,,,b0:b8:67:63:50:a2,-61.0,802.11n,1
GSR2-4,WLAN-SMU,,,,b0:b8:67:63:66:22,-82.5,802.11n,11
GSR2-4,WLAN-SMU,,,,b0:b8:67:63:30:92,-75.0,802.11ac,48
Stair2,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:51,-87.0,802.11ac,56
Stair2,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:31,-81.0,802.11ac,40
Stair2,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:21,-83.5,802.11n,11
Stair2,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:51,-78.5,802.11ac,104
Stair2,SMU_Visitor,,,,b0:b8:67:63:4f:71,-65.0,802.11ac,64
Stair2,SMU_Visitor,,,,b0:b8:67:63:57:50,-87.0,802.11ac,56
Stair2,SMU_Visitor,,,,b0:b8:67:63:66:30,-81.0,802.11ac,40
Stair2,SMU_Visitor,,,,b0:b8:67:63:66:20,-83.5,802.11n,11
Stair2,SMU_Visitor,,,,b4:5d:50:fd:b0:90,-93.0,802.11ac,132
Stair2,SMU_Visitor,,,,b0:b8:67:63:35:50,-77.0,802.11ac,104
Stair2,MARBELLA_KR8S_PRO_4c0c10,,,,b0:b8:67:63:4f:70,-65.0,802.11ac,64
Stair2,WLAN-SMU,,,,2c:c3:e6:7a:76:85,-93.5,802.11n,6
Stair2,WLAN-SMU,,,,b0:b8:67:63:57:52,-88.0,802.11ac,56
Stair2,WLAN-SMU,,,,18:64:72:4c:9a:70,-77.0,802.11ac,161
Stair2,WLAN-SMU,,,,b0:b8:67:63:50:b2,-71.5,802.11ac,153
Stair2,WLAN-SMU,,,,b0:b8:67:63:35:52,-78.5,802.11ac,104
Stair2,WLAN-SMU,,,,b0:b8:67:63:4f:72,-67.5,802.11ac,64
Stair2,WLAN-SMU,,,,b0:b8:67:63:6b:92,-57.5,802.11ac,52
Stair2,WLAN-SMU,,,,b0:b8:67:63:66:32,-82.5,802.11ac,40
Stair2,WLAN-SMU,,,,b0:b8:67:63:50:a2,-61.0,802.11n,1
Stair2,WLAN-SMU,,,,b0:b8:67:63:66:22,-82.5,802.11n,11
Stair2,WLAN-SMU,,,,b0:b8:67:63:30:92,-75.0,802.11ac,48
SR2-1a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:f2,-75.0,802.11ac,116
SR2-1a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:31,-75.0,802.11ac,108
SR2-1a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:92,-88.0,802.11ac,100
SR2-1a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:d2,-67.5,802.11ac,52
SR2-1a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:51,-87.0,802.11ac,56
SR2-1a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:31,-81.0,802.11ac,40
SR2-1a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:21,-83.5,802.11n,11
SR2-1a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:92,-81.0,802.11ac,132
SR2-1a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:51,-78.5,802.11ac,104
SR2-1a,WLAN-SMU,,,,b0:b8:67:63:4f:71,-65.0,802.11ac,64
SR2-1a,WLAN-SMU,,,,b4:5d:50:fe:3f:f1,-75.0,802.11ac,116
SR2-1a,WLAN-SMU,,,,b0:b8:67:63:7f:32,-75.0,802.11ac,108
SR2-1a,WLAN-SMU,,,,b4:5d:50:fe:3f:e1,-71.5,802.11n,6
SR2-1a,WLAN-SMU,,,,b4:5d:50:fe:41:91,-88.0,802.11ac,100
SR2-1a,WLAN-SMU,,,,b0:b8:67:63:57:52,-88.0,802.11ac,56
SR2-1a,WLAN-SMU,,,,b4:5d:50:fd:b4:d1,-67.5,802.11ac,52
SR2-1a,WLAN-SMU,,,,18:64:72:4c:9a:70,-80.0,802.11ac,161
SR2-1a,WLAN-SMU,,,,b0:b8:67:63:50:b2,-83.5,802.11ac,153
SR2-1a,WLAN-SMU,,,,b4:5d:50:fd:b0:91,-81.0,802.11ac,132
SR2-1a,WLAN-SMU,,,,b0:b8:67:63:35:52,-78.5,802.11ac,104
SR2-1a,WLAN-SMU,,,,b0:b8:67:63:4f:72,-67.5,802.11ac,64
SR2-1a,WLAN-SMU,,,,b0:b8:67:63:6b:92,-59.0,802.11ac,52
SR2-1a,WLAN-SMU,,,,b0:b8:67:63:66:32,-82.5,802.11ac,40
SR2-1a,WLAN-SMU,,,,b0:b8:67:63:50:a2,-61.0,802.11n,1
SR2-1a,WLAN-SMU,,,,b0:b8:67:63:66:22,-82.5,802.11n,11
SR2-1a,WLAN-SMU,,,,b4:5d:50:fd:b4:c1,-60.0,802.11n,1
SR2-1a,SMU_Visitor,,,,b0:b8:67:63:30:92,-75.0,802.11ac,48
SR2-1a,SMU_Visitor,,,,b4:5d:50:fe:3f:f0,-73.5,802.11ac,116
SR2-1a,SMU_Visitor,,,,b0:b8:67:63:7f:30,-75.0,802.11ac,108
SR2-1a,SMU_Visitor,,,,b4:5d:50:fe:41:90,-88.0,802.11ac,100
SR2-1a,SMU_Visitor,,,,b4:5d:50:fd:b4:d0,-67.5,802.11ac,52
SR2-1a,SMU_Visitor,,,,b0:b8:67:63:57:50,-87.0,802.11ac,56
SR2-1a,SMU_Visitor,,,,b0:b8:67:63:66:30,-81.0,802.11ac,40
SR2-1a,SMU_Visitor,,,,b0:b8:67:63:66:20,-83.5,802.11n,11
SR2-1a,SMU_Visitor,,,,b4:5d:50:fd:b0:90,-82.5,802.11ac,132
SR2-1a,SMU_Visitor,,,,b0:b8:67:63:35:50,-77.0,802.11ac,104
SR2-1a,SMU_178902,,,,b0:b8:67:63:4f:70,-65.0,802.11ac,64
SR2-1a,MARBELLA_KR8S_PRO_4c0c10,,,,a0:36:bc:4b:66:40,-73.5,802.11ax,8
SR2-1a,MARBELLA_KR8S_PRO_4c0c10,,,,2c:c3:e6:7a:76:85,-93.5,802.11n,6
SR2-1b,WLAN-SMU,,,,a0:36:bc:4b:66:44,-91.0,802.11ax,40
SR2-1b,WLAN-SMU,,,,b0:b8:67:63:6b:82,-73.5,802.11n,11
SR2-1b,WLAN-SMU,,,,b4:5d:50:fd:b0:81,-75.0,802.11n,11
SR2-1b,WLAN-SMU,,,,b4:5d:50:fe:3f:f1,-77.0,802.11ac,116
SR2-1b,WLAN-SMU,,,,b0:b8:67:63:7f:32,-70.0,802.11ac,108
SR2-1b,WLAN-SMU,,,,b4:5d:50:fe:3f:e1,-70.0,802.11n,6
SR2-1b,WLAN-SMU,,,,b4:5d:50:fe:41:91,-88.0,802.11ac,100
SR2-1b,WLAN-SMU,,,,b0:b8:67:63:57:52,-88.0,802.11ac,56
SR2-1b,WLAN-SMU,,,,b4:5d:50:fd:b4:d1,-73.5,802.11ac,52
SR2-1b,WLAN-SMU,,,,18:64:72:4c:9a:70,-85.5,802.11ac,161
SR2-1b,WLAN-SMU,,,,b0:b8:67:63:50:b2,-83.5,802.11ac,153
SR2-1b,WLAN-SMU,,,,b4:5d:50:fd:b0:91,-80.0,802.11ac,132
SR2-1b,WLAN-SMU,,,,b0:b8:67:63:35:52,-78.5,802.11ac,104
SR2-1b,WLAN-SMU,,,,b0:b8:67:63:4f:72,-91.0,802.11ac,64
SR2-1b,WLAN-SMU,,,,b0:b8:67:63:6b:92,-59.0,802.11ac,52
SR2-1b,WLAN-SMU,,,,b0:b8:67:63:66:32,-82.5,802.11ac,40
SR2-1b,WLAN-SMU,,,,b0:b8:67:63:50:a2,-61.0,802.11n,1
SR2-1b,WLAN-SMU,,,,b0:b8:67:63:66:22,-82.5,802.11n,11
SR2-1b,WLAN-SMU,,,,b4:5d:50:fd:b4:c1,-60.0,802.11n,1
SR2-1b,eduroam,,,,b0:b8:67:63:30:92,-75.0,802.11ac,48
SR2-1b,eduroam,,,,b4:5d:50:fd:b0:82,-77.0,802.11n,11
SR2-1b,eduroam,,,,b4:5d:50:fe:3f:f2,-77.0,802.11ac,116
SR2-1b,eduroam,,,,b0:b8:67:63:7f:31,-70.0,802.11ac,108
SR2-1b,eduroam,,,,b4:5d:50:fe:41:92,-88.0,802.11ac,100
SR2-1b,eduroam,,,,b4:5d:50:fd:b4:d2,-67.5,802.11ac,52
SR2-1b,eduroam,,,,b0:b8:67:63:57:51,-87.0,802.11ac,56
SR2-1b,eduroam,,,,b0:b8:67:63:66:31,-81.0,802.11ac,40
SR2-1b,eduroam,,,,b0:b8:67:63:66:21,-83.5,802.11n,11
SR2-1b,eduroam,,,,b4:5d:50:fd:b0:92,-78.5,802.11ac,132
SR2-1b,eduroam,,,,b0:b8:67:63:35:51,-78.5,802.11ac,104
SR2-1b,eduroam,,,,b0:b8:67:63:4f:71,-90.0,802.11ac,64
SR2-1b,SMU_Visitor,,,,b0:b8:67:63:6b:91,-59.0,802.11ac,52
SR2-1b,SMU_Visitor,,,,b4:5d:50:fd:b0:80,-77.0,802.11n,11
SR2-1b,SMU_Visitor,,,,b4:5d:50:fe:3f:f0,-77.0,802.11ac,116
SR2-1b,SMU_Visitor,,,,b0:b8:67:63:7f:30,-70.0,802.11ac,108
SR2-1b,SMU_Visitor,,,,b4:5d:50:fe:41:90,-88.0,802.11ac,100
SR2-1b,SMU_Visitor,,,,b4:5d:50:fd:b4:d0,-67.5,802.11ac,52
SR2-1b,SMU_Visitor,,,,b0:b8:67:63:57:50,-87.0,802.11ac,56
SR2-1b,SMU_Visitor,,,,b0:b8:67:63:66:30,-81.0,802.11ac,40
SR2-1b,SMU_Visitor,,,,b0:b8:67:63:66:20,-83.5,802.11n,11
SR2-1b,SMU_Visitor,,,,b4:5d:50:fd:b0:90,-78.5,802.11ac,132
SR2-1b,SMU_Visitor,,,,b0:b8:67:63:35:50,-77.0,802.11ac,104
SR2-1b,SMU_Visitor,,,,b0:b8:67:63:4f:70,-90.0,802.11ac,64
SR2-1b,SMU_Visitor,,,,b0:b8:67:63:6b:80,-73.5,802.11n,11
SR2-1b,TP-Link_9AD2,,,,b0:b8:67:63:6b:90,-59.0,802.11ac,52
SR2-1b,SMU_178902,,,,78:8c:b5:f5:9a:d2,-75.0,802.11n,1
SR2-1b,MARBELLA_KR8S_PRO_4c0c10,,,,a0:36:bc:4b:66:40,-73.5,802.11ax,8
SR2-1b,MARBELLA_KR8S_PRO_4c0c10,,,,2c:c3:e6:7a:76:85,-93.5,802.11n,6
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:21,-77.0,802.11n,11
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:52,-90.0,802.11ac,64
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d2,-80.0,802.11ac,52
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:c2,-90.0,802.11n,1
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:82,-77.0,802.11n,11
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:f2,-77.0,802.11ac,116
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:31,-62.5,802.11ac,108
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:92,-88.0,802.11ac,100
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:d2,-67.5,802.11ac,52
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:51,-87.0,802.11ac,56
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:31,-81.0,802.11ac,40
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:21,-83.5,802.11n,11
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:92,-78.5,802.11ac,132
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b1,-87.0,802.11ac,153
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:51,-78.5,802.11ac,104
SR2-2a,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:71,-90.0,802.11ac,64
SR2-2a,SMU_Visitor,,,,b0:b8:67:63:6b:91,-59.0,802.11ac,52
SR2-2a,SMU_Visitor,,,,b0:b8:67:63:7f:20,-77.0,802.11n,11
SR2-2a,SMU_Visitor,,,,b4:5d:50:fd:bd:50,-89.0,802.11ac,64
SR2-2a,SMU_Visitor,,,,b4:5d:50:fe:41:d0,-80.0,802.11ac,52
