location,ssid,network type,authentication,encryption,bssid,dbm,radio_type,channel
GSR2-4,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:6b:90,-37.0,802.11ac,60
GSR2-4,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:7f:30,-95.0,802.11ac,108
GSR2-4,SMU_Visitor,Infrastructure,Open,,b4:5d:50:fd:b0:80,-88.0,802.11n,11
GSR2-4,SMU_Visitor,Infrastructure,Open,,b4:5d:50:fd:b4:c0,-82.0,802.11n,1
GSR2-4,SMU_Visitor,Infrastructure,Open,,b4:5d:50:fd:b4:d0,-87.0,802.11ac,52
GSR2-4,SMU_Visitor,Infrastructure,Open,,b4:5d:50:fe:41:90,-93.0,802.11ac,100
GSR2-4,Thinkware_0D,Infrastructure,,CCMP,04:32:f4:94:4a:0d,-93.0,802.11n,1
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:70,-79.0,802.11ac,36
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,20:a6:cd:43:3c:71,-92.0,802.11ac,136
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:1f:b2,-92.0,802.11ac,120
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:22,-75.0,802.11n,6
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:32,-83.0,802.11ac,112
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:82,-77.0,802.11n,1
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:92,-84.0,802.11ac,149
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:52,-86.0,802.11ac,104
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-89.0,802.11ac,124
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:72,-85.0,802.11ac,116
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:a2,-67.0,802.11n,11
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b2,-64.0,802.11ac,153
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:42,-81.0,802.11n,11
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:52,-82.0,802.11ac,56
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:22,-83.0,802.11n,1
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:32,-89.0,802.11ac,48
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:82,-44.0,802.11n,6
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:92,-37.0,802.11ac,60
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:81,-87.0,802.11n,11
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:c1,-75.0,802.11n,1
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:d1,-88.0,802.11ac,52
GSR2-4,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-94.0,802.11ac,100
PrintingRoom,ALEX_5G,Infrastructure,,CCMP,42:f0:74:b5:80:dd,-93.0,802.11n,9
PrintingRoom,BayView Hotel BH 1,Infrastructure,Open,,02:0d:3c:2e:99:ef,-96.0,802.11a,140
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:62,-57.0,802.11n,1
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:72,-58.0,802.11ac,36
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:21,-88.0,802.11n,6
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:31,-85.0,802.11ac,112
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:81,-84.0,802.11n,1
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:91,-83.0,802.11ac,149
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:41,-83.0,802.11n,1
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:51,-78.0,802.11ac,104
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:31,-94.0,802.11ac,124
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:61,-80.0,802.11n,6
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:71,-76.0,802.11ac,116
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:a1,-89.0,802.11n,11
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b1,-79.0,802.11ac,153
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:41,-79.0,802.11n,11
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:51,-81.0,802.11ac,56
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:21,-75.0,802.11n,1
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:31,-77.0,802.11ac,48
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:81,-63.0,802.11n,6
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:91,-53.0,802.11ac,60
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:82,-87.0,802.11n,11
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:92,-89.0,802.11ac,48
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:c2,-82.0,802.11n,1
PrintingRoom,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:d2,-93.0,802.11ac,52
PrintingRoom,GNET_BB_GONX_E0B8DB,Infrastructure,,CCMP,90:de:80:e0:b8:db,-93.0,802.11n,10
PrintingRoom,i-DRIVE_i11_FA624D,Infrastructure,,CCMP,1c:bf:ce:fa:62:4d,-90.0,802.11n,6
PrintingRoom,NH,Infrastructure,,CCMP,06:5b:42:73:91:ad,-94.0,802.11ac,11
PrintingRoom,SMU_Visitor,Infrastructure,Open,,18:64:72:4c:9a:61,-58.0,802.11n,1
PrintingRoom,SMU_Visitor,Infrastructure,Open,,18:64:72:4c:9a:71,-58.0,802.11ac,36
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:62:a0:30,-85.0,802.11ac,112
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:30:90,-83.0,802.11ac,149
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:35:40,-82.0,802.11n,1
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:35:50,-78.0,802.11ac,104
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:4a:30,-94.0,802.11ac,124
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:4f:60,-80.0,802.11n,6
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:4f:70,-76.0,802.11ac,116
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:50:a0,-89.0,802.11n,11
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:50:b0,-79.0,802.11ac,153
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:57:40,-79.0,802.11n,11
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:57:50,-81.0,802.11ac,56
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:66:20,-74.0,802.11n,1
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:66:30,-77.0,802.11ac,48
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:6b:80,-64.0,802.11n,6
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:6b:90,-52.0,802.11ac,60
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b4:5d:50:fd:b0:80,-86.0,802.11n,11
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b4:5d:50:fd:b0:90,-89.0,802.11ac,48
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b4:5d:50:fd:b4:c0,-82.0,802.11n,1
PrintingRoom,SMU_Visitor,Infrastructure,Open,,b4:5d:50:fd:b4:d0,-92.0,802.11ac,52
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:60,-58.0,802.11n,1
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:70,-58.0,802.11ac,36
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:5e:a9:70,-95.0,802.11ac,149
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:22,-87.0,802.11n,6
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:a0:32,-85.0,802.11ac,112
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:82,-84.0,802.11n,1
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:30:92,-84.0,802.11ac,149
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:42,-84.0,802.11n,1
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:52,-78.0,802.11ac,104
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-91.0,802.11ac,124
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:62,-80.0,802.11n,6
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:72,-76.0,802.11ac,116
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:a2,-89.0,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b2,-79.0,802.11ac,153
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:42,-80.0,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:52,-81.0,802.11ac,56
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:22,-75.0,802.11n,1
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:32,-77.0,802.11ac,48
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:82,-64.0,802.11n,6
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:92,-51.0,802.11ac,60
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:81,-87.0,802.11n,11
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:91,-89.0,802.11ac,48
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:c1,-82.0,802.11n,1
PrintingRoom,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:d1,-93.0,802.11ac,52
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:62,-71.0,802.11n,1
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:72,-73.0,802.11ac,36
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:41,-78.0,802.11n,1
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:51,-69.0,802.11ac,104
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:21,-83.0,802.11n,11
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:31,-88.0,802.11ac,124
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:61,-68.0,802.11n,6
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:71,-61.0,802.11ac,116
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b1,-89.0,802.11ac,153
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:41,-87.0,802.11n,11
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:21,-61.0,802.11n,1
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:31,-61.0,802.11ac,48
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:81,-69.0,802.11n,6
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:91,-60.0,802.11ac,60
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:82,-82.0,802.11n,11
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:92,-90.0,802.11ac,48
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:c2,-86.0,802.11n,1
Stairs1,eduroam,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:d2,-94.0,802.11ac,52
Stairs1,KingMagic666,Infrastructure,,CCMP,5e:e3:87:2d:9a:33,-92.0,802.11ac,2
Stairs1,SMU_Visitor,Infrastructure,Open,,18:64:72:4c:9a:61,-71.0,802.11n,1
Stairs1,SMU_Visitor,Infrastructure,Open,,18:64:72:4c:9a:71,-73.0,802.11ac,36
Stairs1,SMU_Visitor,Infrastructure,Open,,18:64:72:5e:73:21,-92.0,802.11n,11
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:30:90,-95.0,802.11ac,149
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:35:40,-79.0,802.11n,1
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:35:50,-69.0,802.11ac,104
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:4a:20,-83.0,802.11n,11
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:4a:30,-88.0,802.11ac,124
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:4f:60,-68.0,802.11n,6
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:4f:70,-61.0,802.11ac,116
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:50:b0,-89.0,802.11ac,153
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:57:40,-87.0,802.11n,11
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:57:50,-95.0,802.11ac,56
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:66:20,-61.0,802.11n,1
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:66:30,-62.0,802.11ac,48
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:6b:80,-73.0,802.11n,6
Stairs1,SMU_Visitor,Infrastructure,Open,,b0:b8:67:63:6b:90,-60.0,802.11ac,60
Stairs1,SMU_Visitor,Infrastructure,Open,,b4:5d:50:fd:b0:90,-89.0,802.11ac,48
Stairs1,SMU_Visitor,Infrastructure,Open,,b4:5d:50:fd:b4:c0,-86.0,802.11n,1
Stairs1,TP-Link_9AD2,Infrastructure,,CCMP,78:8c:b5:f5:9a:d2,-94.0,802.11n,1
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:60,-72.0,802.11n,1
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:70,-72.0,802.11ac,36
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:42,-78.0,802.11n,1
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:52,-69.0,802.11ac,104
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:22,-82.0,802.11n,11
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-88.0,802.11ac,124
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:62,-67.0,802.11n,6
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:72,-61.0,802.11ac,116
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b2,-89.0,802.11ac,153
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:57:42,-87.0,802.11n,11
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:22,-61.0,802.11n,1
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:32,-61.0,802.11ac,48
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:82,-69.0,802.11n,6
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:92,-61.0,802.11ac,60
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:91,-89.0,802.11ac,48
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:c1,-86.0,802.11n,1
Stairs1,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:d1,-92.0,802.11ac,52
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:c1,-59.5,802.11n,6
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:7f:e1,-83.5,802.11n,6
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:91,-92.0,802.11ac,100
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:d0,-89.0,802.11ac,161
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:a1,-85.5,802.11n,11
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:81,-87.0,802.11n,1
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:41:d1,-67.5,802.11ac,52
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:3f:f1,-81.0,802.11ac,116
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:44:b1,-87.0,802.11ac,44
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,38:17:c3:0c:84:c1,-80.0,802.11n,11
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:51,-82.5,802.11ac,64
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:bd:41,-67.5,802.11n,11
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:22,-80.0,802.11n,6
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:7f:32,-73.5,802.11ac,108
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:41,-80.0,802.11n,6
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,18:64:72:4c:9a:70,-89.0,802.11ac,36
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:62,-88.0,802.11n,6
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:32,-89.0,802.11ac,48
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:81,-84.5,802.11n,11
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fe:48:51,-82.5,802.11ac,136
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b0:91,-90.0,802.11ac,48
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:d1,-77.0,802.11ac,52
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:92,-56.5,802.11ac,60
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:22,-82.5,802.11n,11
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:6b:82,-65.0,802.11n,6
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:ca:10:41,-87.0,802.11n,6
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:a2,-65.0,802.11n,11
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:62:bf:42,-85.5,802.11n,6
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:66:22,-85.5,802.11n,1
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:35:42,-91.0,802.11n,1
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4a:32,-69.0,802.11ac,124
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:be:e0,-89.0,802.11n,1
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:bc:c0,-84.5,802.11n,1
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:4f:72,-82.5,802.11ac,116
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:63:62,-83.5,802.11n,1
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b0:b8:67:63:50:b2,-59.5,802.11ac,153
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,f0:5c:19:ba:be:f0,-80.0,802.11ac,40
Stair2,WLAN-SMU,Infrastructure,WPA2-Enterprise,CCMP,b4:5d:50:fd:b4:c1,-64.0,802.11n,1
Stair2,eduroam,,,,b4:5d:50:fe:3f:e1,-71.5,802.11n,11
Stair2,eduroam,,,,b4:5d:50:fe:3f:f2,-80.0,802.11ac,116
Stair2,eduroam,,,,b4:5d:50:fe:41:82,-85.5,802.11n,1
Stair2,eduroam,,,,f0:5c:19:ba:be:e2,-89.0,802.11n,1
Stair2,eduroam,,,,b4:5d:50:fe:41:d2,-67.5,802.11ac,52
Stair2,eduroam,,,,b4:5d:50:fe:44:b2,-87.0,802.11ac,44
Stair2,eduroam,,,,b4:5d:50:fe:48:52,-83.5,802.11ac,136
Stair2,eduroam,,,,f0:5c:19:ba:bc:c2,-84.5,802.11n,1
Stair2,eduroam,,,,b4:5d:50:fd:bd:52,-82.5,802.11ac,64
Stair2,eduroam,,,,b0:b8:67:63:63:61,-82.5,802.11n,1
Stair2,eduroam,,,,b4:5d:50:fd:bd:42,-69.0,802.11n,11
Stair2,eduroam,,,,38:17:c3:0c:84:c2,-78.5,802.11n,11
Stair2,eduroam,,,,b0:b8:67:63:7f:21,-83.5,802.11n,6
Stair2,eduroam,,,,b4:5d:50:fe:41:c2,-59.5,802.11n,6
Stair2,eduroam,,,,b0:b8:67:63:7f:31,-73.5,802.11ac,108
Stair2,eduroam,,,,b0:b8:67:63:4f:71,-82.5,802.11ac,116
Stair2,eduroam,,,,18:64:72:4c:9a:72,-89.0,802.11ac,36
Stair2,eduroam,,,,b4:5d:50:fe:41:92,-91.0,802.11ac,100
Stair2,eduroam,,,,b0:b8:67:63:4f:61,-88.0,802.11n,6
Stair2,eduroam,,,,18:64:72:4c:9a:62,-85.5,802.11n,1
Stair2,eduroam,,,,b0:b8:67:63:6b:81,-64.0,802.11n,6
Stair2,eduroam,,,,b4:5d:50:fd:b0:92,-89.0,802.11ac,48
Stair2,eduroam,,,,b0:b8:67:63:4a:21,-83.5,802.11n,11
Stair2,eduroam,,,,b0:b8:67:63:6b:91,-56.5,802.11ac,60
Stair2,eduroam,,,,b0:b8:67:63:50:a1,-59.0,802.11n,11
Stair2,eduroam,,,,b4:5d:50:fe:48:42,-80.0,802.11n,6
Stair2,eduroam,,,,b4:5d:50:fe:3d:02,-91.0,802.11n,6
Stair2,eduroam,,,,b0:b8:67:63:66:21,-85.5,802.11n,1
Stair2,eduroam,,,,b0:b8:67:63:35:41,-91.0,802.11n,1
Stair2,eduroam,,,,b4:5d:50:fe:44:a2,-87.0,802.11n,11
Stair2,eduroam,,,,f0:5c:19:ba:bc:d2,-89.0,802.11ac,161
Stair2,eduroam,,,,b4:5d:50:fd:b0:82,-84.5,802.11n,11
Stair2,eduroam,,,,b4:5d:50:fd:b4:d2,-77.0,802.11ac,52
Stair2,eduroam,,,,f0:5c:19:ba:be:f2,-81.0,802.11ac,40
Stair2,eduroam,,,,38:17:c3:0c:7f:e2,-80.0,802.11n,6
Stair2,eduroam,,,,b0:b8:67:63:4a:31,-61.0,802.11ac,124
Stair2,eduroam,,,,b0:b8:67:63:50:b1,-58.0,802.11ac,153
Stair2,eduroam,,,,b4:5d:50:fd:b4:c2,-64.0,802.11n,1
Stair2,eduroam,,,,b4:5d:50:fe:3f:e2,-78.5,802.11n,11
Stair2,SMU_Visitor,,,,b4:5d:50:ca:10:42,-87.0,802.11n,6
Stair2,SMU_Visitor,,,,f0:5c:19:ba:bc:d1,-89.0,802.11ac,161
Stair2,SMU_Visitor,,,,b4:5d:50:fe:41:c0,-59.5,802.11n,6
